STATUS,200
MESSAGEID,M181000I
MESSAGE,正常に終了しました。
DATE,2026-03-03T12:35:22.307+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,JP
PARAMETER,DB,MD01
PARAMETER,STARTDATE,
PARAMETER,ENDDATE,
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES_J,UNIT_J,FREQUENCY,CATEGORY_J,LAST_UPDATE,SURVEY_DATES,VALUES
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201705,4559954
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201706,4594854
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201707,4650692
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201708,4663075
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201709,4711205
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201710,4738791
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201711,4725834
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201712,4741265
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201801,4772595
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201802,4716382
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201803,4759328
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201804,4920203
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201805,4929691
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201806,4933638
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201807,4976398
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201808,4983868
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201809,4988216
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201810,5016198
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201811,5013302
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201812,4970034
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201901,4997797
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201902,4930980
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201903,4942027
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201904,5073520
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201905,5108086
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201906,5129912
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201907,5160145
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201908,5125110
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201909,5138266
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201910,5171008
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201911,5176305
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,201912,5127767
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202001,5141329
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202002,5106311
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202003,5078486
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202004,5189225
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202005,5308787
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202006,5440233
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202007,5667600
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202008,5715919
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202009,5871952
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202010,6012845
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202011,6029293
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202012,6065491
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202101,6114206
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202102,6106078
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202103,6133816
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202104,6448961
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202105,6499142
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202106,6480471
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202107,6541081
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202108,6569573
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202109,6557964
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202110,6607426
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202111,6590000
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202112,6570831
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202201,6627169
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202202,6571737
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202203,6621323
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202204,6874736
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202205,6800213
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202206,6734841
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202207,6722218
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202208,6597138
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202209,6341934
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202210,6152627
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202211,6168203
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202212,6172224
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202301,6376936
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202302,6464403
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202303,6557809
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202304,6759281
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202305,6727323
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202306,6669938
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202307,6633513
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202308,6674477
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202309,6698608
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202310,6706127
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202311,6715329
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202312,6654863
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202401,6680019
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202402,6616688
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202403,6662400
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202404,6898964
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202405,6788243
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202406,6711098
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202407,6701436
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202408,6711832
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202409,6694463
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202410,6688723
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202411,6697481
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202412,6585240
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202501,6511079
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202502,6499369
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202503,6458519
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202504,6569773
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202505,6560120
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202506,6479525
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202507,6438964
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202508,6437775
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202509,6281080
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202510,6165980
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202511,6126869
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202512,5941943
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202601,5894035
MABS1AN11,マネタリーベース平均残高,億円,MONTHLY,マネタリーベース,20260303,202602,5809326
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198104,23856
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198105,21036
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198106,20992
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198107,21265
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198108,21389
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198109,21591
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198110,21974
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198111,21098
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198112,21682
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198201,22806
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198202,22365
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198203,21192
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198204,24325
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198205,22732
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198206,23167
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198207,23592
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198208,24438
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198209,23207
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198210,23905
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198211,24020
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198212,24261
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198301,24084
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198302,24604
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198303,24795
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198304,24050
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198305,25025
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198306,24788
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198307,24142
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198308,25487
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198309,23492
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198310,25554
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198311,24735
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198312,25823
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198401,25652
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198402,26256
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198403,25323
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198404,26663
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198405,26566
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198406,26066
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198407,26426
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198408,27060
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198409,27369
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198410,26450
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198411,30065
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198412,24880
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198501,28815
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198502,28189
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198503,29092
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198504,29004
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198505,28903
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198506,28694
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198507,29435
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198508,29623
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198509,29028
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198510,28768
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198511,31055
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198512,29095
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198601,31776
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198602,31509
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198603,30964
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198604,31372
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198605,32764
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198606,31789
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198607,28159
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198608,24992
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198609,26067
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198610,25485
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198611,26372
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198612,26337
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198701,26549
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198702,29145
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198703,28636
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198704,28434
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198705,29702
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198706,31013
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198707,31122
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198708,29789
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198709,30755
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198710,31087
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198711,31364
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198712,32704
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198801,33303
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198802,32765
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198803,33601
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198804,34095
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198805,35523
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198806,34136
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198807,36245
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198808,35822
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198809,37751
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198810,37190
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198811,38680
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198812,35603
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198901,40183
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198902,37630
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198903,39101
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198904,41568
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198905,41193
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198906,39881
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198907,40061
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198908,43112
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198909,41334
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198910,44085
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198911,44201
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,198912,44941
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199001,46086
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199002,47582
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199003,48238
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199004,46176
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199005,47704
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199006,47984
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199007,50448
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199008,51783
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199009,50013
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199010,46311
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199011,48501
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199012,50272
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199101,48973
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199102,46523
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199103,52446
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199104,50031
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199105,49082
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199106,49424
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199107,48901
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199108,49531
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199109,46966
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199110,42094
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199111,34370
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199112,30872
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199201,27216
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199202,30371
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199203,29109
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199204,29893
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199205,29023
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199206,28856
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199207,28679
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199208,28621
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199209,30392
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199210,27583
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199211,28931
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199212,29234
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199301,27825
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199302,29765
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199303,29649
MABS1AN113,マネタリーベース平均残高／うち 日銀当座預金,億円,MONTHLY,マネタリーベース,20260303,199304,28475
